model_id,brand_id,model_name,speed_mbps,price,rating,stock,sold_units
7040,6,Linksys_Model_789,600,55.06,3.38,281,215
7041,3,D-Link_Model_135,300,265.62,4.42,185,25
7042,5,Tenda_Model_912,2400,212.26,4.61,578,73
7043,3,D-Link_Model_145,1200,235.58,4.28,974,894
7044,6,Linksys_Model_877,10000,168.28,2.68,101,84
7045,9,Xiaomi_Model_913,600,311.4,3.74,455,321
7046,3,D-Link_Model_374,3600,338.27,4.55,404,183
7047,7,Cisco_Model_799,1200,300.87,4.18,822,207
7048,7,Cisco_Model_591,1200,343.11,4.3,681,339
7049,9,Xiaomi_Model_542,600,26.83,3.52,860,624
7050,9,Xiaomi_Model_915,5400,367.0,4.56,438,88
7051,7,Cisco_Model_128,2400,178.5,3.18,968,474
7052,5,Tenda_Model_683,600,379.75,4.64,578,139
7053,3,D-Link_Model_491,5400,187.1,3.15,363,235
7054,8,Huawei_Model_623,10000,101.55,4.57,653,130
7055,5,Tenda_Model_714,3600,312.65,2.69,743,497
7056,1,TP-Link_Model_611,5400,40.52,3.58,302,75
7057,5,Tenda_Model_724,10000,64.68,3.51,228,91
7058,6,Linksys_Model_691,2400,326.45,3.22,150,19
7059,8,Huawei_Model_621,2400,353.4,3.59,312,129
7060,4,Asus_Model_294,5400,321.24,2.59,632,218
7061,9,Xiaomi_Model_462,2400,82.58,4.63,17,9
7062,4,Asus_Model_187,300,232.46,4.23,521,167
7063,7,Cisco_Model_767,2400,398.92,4.16,15,12
7064,3,D-Link_Model_832,150,265.52,2.62,748,122
7065,6,Linksys_Model_624,3600,247.71,4.36,225,118
7066,2,Netgear_Model_692,5400,343.07,3.92,734,299
7067,4,Asus_Model_232,2400,169.63,4.77,580,0
7068,7,Cisco_Model_771,2400,47.18,4.04,880,322
7069,9,Xiaomi_Model_753,2400,230.57,4.83,692,639
7070,2,Netgear_Model_118,600,207.73,2.79,494,310
7071,4,Asus_Model_265,150,276.14,4.74,404,246
7072,1,TP-Link_Model_779,5400,42.23,4.61,684,36
7073,9,Xiaomi_Model_449,150,302.78,3.36,694,609
7074,6,Linksys_Model_594,1200,91.53,4.12,943,104
7075,2,Netgear_Model_444,600,280.74,4.24,93,61
7076,3,D-Link_Model_661,1200,49.36,2.95,798,158
7077,2,Netgear_Model_447,10000,219.68,4.34,766,208
7078,7,Cisco_Model_347,3600,325.47,3.45,828,513
7079,6,Linksys_Model_994,3600,335.03,2.52,460,160
7080,9,Xiaomi_Model_277,3600,152.4,3.91,939,868
7081,5,Tenda_Model_990,5400,127.05,4.29,293,161
7082,6,Linksys_Model_804,600,262.77,4.5,733,431
7083,10,Belkin_Model_598,5400,248.37,3.6,322,18
7084,2,Netgear_Model_610,3600,270.35,3.81,486,483
7085,4,Asus_Model_700,3600,273.92,3.51,242,40
7086,10,Belkin_Model_171,10000,216.92,4.79,491,55
7087,6,Linksys_Model_130,150,391.27,3.86,238,130
7088,6,Linksys_Model_376,3600,309.2,3.47,286,60
7089,6,Linksys_Model_591,2400,35.51,2.5,369,312
7090,8,Huawei_Model_151,150,251.74,4.2,454,262
7091,9,Xiaomi_Model_170,10000,267.61,4.3,344,263
7092,10,Belkin_Model_511,2400,152.24,4.31,978,179
7093,7,Cisco_Model_887,3600,271.8,3.04,113,109
7094,9,Xiaomi_Model_409,2400,165.92,4.74,115,99
7095,9,Xiaomi_Model_881,1200,139.22,4.28,141,116
7096,7,Cisco_Model_726,1200,68.86,3.67,941,20
7097,9,Xiaomi_Model_537,5400,368.07,2.55,233,131
7098,10,Belkin_Model_383,600,143.88,4.52,445,86
7099,9,Xiaomi_Model_906,150,38.82,4.68,147,113
7100,3,D-Link_Model_498,1200,239.88,3.05,910,879
7101,8,Huawei_Model_911,2400,165.4,2.53,588,479
7102,1,TP-Link_Model_194,5400,225.39,4.59,760,433
7103,10,Belkin_Model_455,10000,324.91,2.69,951,141
7104,4,Asus_Model_567,300,333.61,2.8,176,67
7105,1,TP-Link_Model_579,5400,189.82,3.61,68,27
7106,8,Huawei_Model_557,2400,349.06,3.02,610,228
7107,7,Cisco_Model_600,150,261.15,4.31,416,270
7108,2,Netgear_Model_472,5400,259.69,2.93,275,257
7109,2,Netgear_Model_845,3600,201.39,3.0,800,506
7110,6,Linksys_Model_854,3600,317.38,4.27,96,26
7111,9,Xiaomi_Model_410,5400,120.1,2.81,129,21
7112,6,Linksys_Model_704,2400,326.91,3.15,404,41
7113,9,Xiaomi_Model_851,2400,314.01,2.59,515,259
7114,7,Cisco_Model_636,150,269.86,4.26,183,56
7115,6,Linksys_Model_932,1200,252.59,3.6,885,812
7116,7,Cisco_Model_115,1200,197.18,3.28,578,120
7117,6,Linksys_Model_450,2400,105.8,4.51,592,356
7118,3,D-Link_Model_121,3600,326.85,3.45,116,80
7119,3,D-Link_Model_319,10000,259.46,2.99,861,729
7120,4,Asus_Model_136,300,345.53,3.72,641,278
7121,10,Belkin_Model_135,10000,26.47,4.71,183,149
7122,1,TP-Link_Model_772,600,202.47,4.58,478,356
7123,4,Asus_Model_816,10000,276.81,3.94,714,359
7124,10,Belkin_Model_695,1200,57.2,3.75,28,25
7125,10,Belkin_Model_217,600,164.83,3.61,449,169
7126,6,Linksys_Model_445,5400,109.28,4.42,317,63
7127,5,Tenda_Model_107,10000,123.79,2.77,520,287
7128,4,Asus_Model_962,300,319.13,2.85,914,784
7129,2,Netgear_Model_443,600,206.45,3.89,572,571
7130,8,Huawei_Model_369,300,327.12,4.03,951,43
7131,5,Tenda_Model_367,150,388.12,4.97,758,461
7132,8,Huawei_Model_776,3600,353.4,3.58,859,575
7133,1,TP-Link_Model_135,150,386.04,4.73,771,739
7134,2,Netgear_Model_888,300,213.35,4.49,221,199
7135,5,Tenda_Model_127,5400,80.81,3.7,231,52
7136,2,Netgear_Model_765,10000,94.52,2.61,188,81
7137,3,D-Link_Model_708,1200,213.9,3.09,321,288
7138,10,Belkin_Model_993,300,323.23,3.81,532,49
7139,2,Netgear_Model_437,10000,219.75,2.53,409,305
7140,10,Belkin_Model_888,150,352.59,4.46,160,126
7141,8,Huawei_Model_181,2400,302.42,4.83,369,122
7142,7,Cisco_Model_759,150,41.26,4.67,282,10
7143,1,TP-Link_Model_568,150,40.61,2.9,175,79
7144,3,D-Link_Model_553,1200,146.91,2.91,341,38
7145,6,Linksys_Model_266,10000,119.24,3.0,187,66
7146,2,Netgear_Model_277,10000,63.01,4.17,760,91
7147,3,D-Link_Model_189,10000,291.58,3.86,773,30
7148,8,Huawei_Model_749,300,205.42,3.21,284,39
7149,7,Cisco_Model_476,1200,110.5,3.5,361,187
7150,6,Linksys_Model_839,150,123.91,2.5,648,12
7151,5,Tenda_Model_482,300,317.23,4.72,51,50
7152,9,Xiaomi_Model_362,150,201.06,3.31,465,8
7153,4,Asus_Model_734,600,125.27,3.41,73,67
7154,10,Belkin_Model_340,150,281.41,2.73,556,474
7155,4,Asus_Model_856,150,295.81,3.85,62,41
7156,9,Xiaomi_Model_428,10000,33.8,4.63,203,165
7157,6,Linksys_Model_491,10000,364.49,4.42,126,5
7158,10,Belkin_Model_217,1200,162.28,2.51,940,137
7159,8,Huawei_Model_302,3600,281.91,3.63,36,31
7160,2,Netgear_Model_929,5400,112.82,4.45,809,756
7161,7,Cisco_Model_978,3600,290.26,4.8,459,87
7162,1,TP-Link_Model_385,10000,334.3,4.43,538,447
7163,8,Huawei_Model_828,150,332.86,3.24,963,905
7164,4,Asus_Model_776,150,229.6,3.81,367,132
7165,10,Belkin_Model_333,3600,44.48,3.06,466,310
7166,5,Tenda_Model_322,300,117.03,3.81,659,261
7167,4,Asus_Model_219,600,143.01,3.49,246,220
7168,9,Xiaomi_Model_491,1200,302.79,3.74,652,42
7169,8,Huawei_Model_410,1200,288.76,4.85,179,0
7170,5,Tenda_Model_651,1200,332.5,4.1,639,232
7171,1,TP-Link_Model_184,150,299.41,4.11,49,42
7172,6,Linksys_Model_362,150,155.62,2.81,560,109
7173,10,Belkin_Model_810,1200,343.34,3.02,486,163
7174,4,Asus_Model_447,1200,58.94,3.38,901,367
7175,7,Cisco_Model_417,10000,316.88,2.76,258,232
7176,8,Huawei_Model_214,10000,342.66,4.6,368,276
7177,8,Huawei_Model_632,10000,68.44,3.35,762,727
7178,8,Huawei_Model_441,1200,334.86,3.96,579,80
7179,8,Huawei_Model_492,300,345.27,3.12,955,772
7180,4,Asus_Model_173,10000,92.64,3.93,346,59
7181,8,Huawei_Model_499,600,180.93,3.27,774,232
7182,3,D-Link_Model_899,10000,36.87,2.82,742,219
7183,3,D-Link_Model_841,3600,92.48,4.16,625,488
7184,1,TP-Link_Model_496,5400,204.78,4.61,661,550
7185,5,Tenda_Model_800,1200,141.6,3.85,400,309
7186,5,Tenda_Model_348,600,317.41,3.42,75,68
7187,4,Asus_Model_529,3600,320.4,4.5,809,693
7188,10,Belkin_Model_246,1200,251.89,2.67,942,29
7189,8,Huawei_Model_777,150,285.88,3.31,467,154
7190,9,Xiaomi_Model_782,2400,326.22,4.67,306,277
7191,9,Xiaomi_Model_385,150,276.17,4.11,94,29
7192,2,Netgear_Model_689,600,167.89,3.0,416,265
7193,5,Tenda_Model_431,300,262.63,4.31,584,170
7194,8,Huawei_Model_546,150,329.72,3.17,39,31
7195,7,Cisco_Model_831,1200,374.31,3.14,859,553
7196,10,Belkin_Model_242,10000,258.5,4.42,249,244
7197,6,Linksys_Model_130,2400,226.32,3.23,839,151
7198,1,TP-Link_Model_672,1200,141.78,2.54,959,493
7199,5,Tenda_Model_674,300,39.2,3.06,521,162
7200,6,Linksys_Model_796,1200,37.69,3.87,675,188
7201,8,Huawei_Model_546,300,95.87,3.97,307,60
7202,9,Xiaomi_Model_549,600,345.12,4.46,389,99
7203,1,TP-Link_Model_545,10000,257.07,3.53,825,15
7204,8,Huawei_Model_447,10000,194.61,3.39,774,203
7205,3,D-Link_Model_862,600,318.88,4.58,401,126
7206,4,Asus_Model_144,300,376.35,4.22,469,420
7207,3,D-Link_Model_311,3600,281.18,4.36,471,67
7208,3,D-Link_Model_528,600,123.2,4.69,18,14
7209,10,Belkin_Model_913,2400,27.72,4.02,689,263
7210,3,D-Link_Model_202,1200,157.84,3.37,462,88
7211,2,Netgear_Model_619,150,52.23,3.01,295,253
7212,9,Xiaomi_Model_782,2400,67.44,4.59,182,163
7213,10,Belkin_Model_137,2400,190.61,2.81,262,177
7214,3,D-Link_Model_639,10000,237.18,3.6,981,452
7215,1,TP-Link_Model_808,600,385.81,3.73,423,338
7216,1,TP-Link_Model_620,600,318.83,3.29,38,16
7217,3,D-Link_Model_163,2400,356.98,2.52,854,670
7218,10,Belkin_Model_809,2400,374.78,3.75,581,234
7219,7,Cisco_Model_803,150,188.78,3.81,953,553
7220,3,D-Link_Model_847,2400,95.14,3.31,389,173
7221,7,Cisco_Model_153,150,102.07,4.84,740,648
7222,7,Cisco_Model_942,10000,294.68,3.67,481,255
7223,7,Cisco_Model_792,150,192.25,4.46,297,84
7224,10,Belkin_Model_630,1200,37.65,3.92,963,466
7225,5,Tenda_Model_355,150,172.32,4.23,76,21
7226,4,Asus_Model_489,2400,104.2,4.51,671,314
7227,3,D-Link_Model_945,2400,361.13,3.01,254,213
7228,2,Netgear_Model_631,5400,207.65,3.89,927,425
7229,1,TP-Link_Model_972,1200,253.21,4.23,464,80
7230,8,Huawei_Model_943,3600,278.63,3.02,511,234
7231,8,Huawei_Model_405,600,55.72,2.76,984,278
7232,8,Huawei_Model_243,1200,87.1,3.66,450,101
7233,6,Linksys_Model_150,10000,239.63,4.54,355,199
7234,8,Huawei_Model_856,2400,75.84,4.71,733,207
7235,10,Belkin_Model_966,5400,134.3,4.43,606,98
7236,2,Netgear_Model_593,2400,336.81,5.0,453,16
7237,10,Belkin_Model_519,3600,347.37,4.7,46,14
7238,10,Belkin_Model_659,1200,212.14,3.52,751,254
7239,3,D-Link_Model_961,3600,187.04,3.61,124,7
7240,2,Netgear_Model_346,3600,284.35,2.71,833,466
7241,1,TP-Link_Model_330,600,357.24,4.17,94,32
7242,3,D-Link_Model_185,600,165.47,4.48,417,272
7243,3,D-Link_Model_166,2400,157.86,3.26,435,205
7244,3,D-Link_Model_512,10000,70.91,4.5,196,134
7245,1,TP-Link_Model_441,3600,118.63,4.17,496,274
7246,5,Tenda_Model_446,150,48.39,4.71,153,151
7247,7,Cisco_Model_543,600,97.18,2.64,562,240
7248,6,Linksys_Model_935,2400,49.36,3.7,603,230
7249,10,Belkin_Model_749,600,296.83,4.54,603,320
7250,7,Cisco_Model_671,600,394.02,3.44,372,265
7251,1,TP-Link_Model_187,150,217.65,3.02,653,462
7252,3,D-Link_Model_692,300,228.79,4.02,883,825
7253,3,D-Link_Model_907,10000,368.46,2.51,27,20
7254,8,Huawei_Model_618,1200,193.31,2.63,764,749
7255,10,Belkin_Model_682,300,345.95,4.4,465,367
7256,5,Tenda_Model_801,150,212.46,3.65,990,807
7257,6,Linksys_Model_281,10000,331.05,4.23,471,470
7258,10,Belkin_Model_350,3600,269.31,4.06,367,1
7259,3,D-Link_Model_381,5400,305.74,2.76,327,185
7260,8,Huawei_Model_538,5400,140.32,3.32,885,750
7261,5,Tenda_Model_553,5400,276.55,4.33,858,582
7262,3,D-Link_Model_633,5400,71.46,3.3,222,158
7263,10,Belkin_Model_675,2400,39.75,4.59,546,509
7264,7,Cisco_Model_399,150,130.39,3.15,496,229
7265,4,Asus_Model_818,10000,76.39,4.69,99,42
7266,1,TP-Link_Model_442,600,323.5,4.0,128,27
7267,7,Cisco_Model_307,2400,110.16,2.59,681,621
7268,4,Asus_Model_242,3600,99.57,3.37,819,564
7269,5,Tenda_Model_868,600,325.43,4.89,263,135
7270,4,Asus_Model_257,5400,192.44,3.48,124,108
7271,2,Netgear_Model_377,300,282.1,4.13,15,4
7272,5,Tenda_Model_228,2400,211.98,3.52,934,925
7273,7,Cisco_Model_671,5400,52.37,2.65,377,210
7274,4,Asus_Model_604,3600,325.3,3.41,93,78
7275,8,Huawei_Model_506,5400,226.28,3.62,809,452
7276,5,Tenda_Model_451,600,375.04,4.65,542,282
7277,6,Linksys_Model_813,5400,141.99,3.03,904,776
7278,7,Cisco_Model_435,300,310.52,2.99,844,705
7279,1,TP-Link_Model_434,2400,202.44,3.34,419,63
7280,7,Cisco_Model_957,150,106.14,4.88,348,181
7281,6,Linksys_Model_351,5400,382.04,4.6,918,802
7282,7,Cisco_Model_707,1200,179.0,3.3,996,768
7283,6,Linksys_Model_975,300,271.98,4.58,765,375
7284,2,Netgear_Model_358,150,241.17,4.2,654,137
7285,5,Tenda_Model_705,10000,281.29,2.76,728,519
7286,3,D-Link_Model_272,600,365.4,4.81,676,366
7287,5,Tenda_Model_955,2400,78.06,2.66,462,241
7288,6,Linksys_Model_220,600,351.94,3.21,282,131
7289,7,Cisco_Model_822,1200,378.31,3.53,424,11
7290,5,Tenda_Model_624,300,191.66,4.92,197,11
7291,3,D-Link_Model_477,3600,97.7,3.07,70,48
7292,9,Xiaomi_Model_867,5400,48.95,4.21,453,97
7293,10,Belkin_Model_199,300,130.16,4.0,466,334
7294,1,TP-Link_Model_336,2400,370.64,4.33,473,10
7295,7,Cisco_Model_485,1200,195.24,4.27,351,1
7296,2,Netgear_Model_281,600,329.06,3.64,447,192
7297,5,Tenda_Model_816,150,22.97,4.36,856,844
7298,7,Cisco_Model_329,300,307.2,3.14,259,145
7299,5,Tenda_Model_145,2400,365.81,3.63,399,48
7300,5,Tenda_Model_956,5400,372.76,2.51,790,726
7301,3,D-Link_Model_528,1200,34.84,4.29,220,4
7302,5,Tenda_Model_141,150,268.87,3.57,132,72
7303,3,D-Link_Model_866,10000,44.32,3.56,205,2
7304,7,Cisco_Model_921,5400,324.98,3.45,578,163
7305,9,Xiaomi_Model_473,150,154.1,3.05,897,878
7306,5,Tenda_Model_212,5400,238.28,3.87,212,160
7307,3,D-Link_Model_981,5400,354.8,3.86,265,151
7308,2,Netgear_Model_385,300,362.31,3.1,375,34
7309,9,Xiaomi_Model_669,150,233.52,4.71,315,59
7310,8,Huawei_Model_228,300,378.73,3.42,424,394
7311,6,Linksys_Model_793,2400,174.91,2.91,143,142
7312,10,Belkin_Model_695,10000,377.28,3.84,927,209
7313,10,Belkin_Model_905,10000,128.07,4.15,930,731
7314,2,Netgear_Model_448,2400,159.81,4.24,697,667
7315,7,Cisco_Model_165,10000,203.79,4.61,259,130
7316,5,Tenda_Model_437,3600,359.96,3.55,300,23
7317,1,TP-Link_Model_939,300,319.39,2.71,143,41
7318,10,Belkin_Model_649,300,214.02,3.13,808,103
7319,5,Tenda_Model_762,10000,202.0,2.88,966,347
7320,10,Belkin_Model_866,2400,376.14,4.16,923,780
7321,2,Netgear_Model_410,300,336.18,3.2,173,60
7322,9,Xiaomi_Model_616,2400,215.45,4.99,98,74
7323,9,Xiaomi_Model_172,3600,366.57,3.42,883,385
7324,4,Asus_Model_347,3600,170.28,3.8,52,51
7325,1,TP-Link_Model_441,10000,134.48,3.89,412,255
7326,2,Netgear_Model_689,10000,169.04,4.29,912,528
7327,2,Netgear_Model_966,150,20.81,4.1,16,1
7328,10,Belkin_Model_220,300,203.04,2.92,551,281
7329,3,D-Link_Model_611,600,122.64,3.73,307,288
7330,5,Tenda_Model_142,5400,220.93,4.36,181,115
7331,8,Huawei_Model_336,600,56.46,4.86,914,248
7332,1,TP-Link_Model_819,5400,161.66,3.99,79,60
7333,7,Cisco_Model_688,10000,330.06,2.6,450,94
7334,8,Huawei_Model_427,150,238.86,4.92,25,12
7335,6,Linksys_Model_132,2400,89.8,3.12,524,207
7336,7,Cisco_Model_749,1200,265.33,3.93,387,102
7337,9,Xiaomi_Model_994,5400,210.07,2.54,420,333
7338,6,Linksys_Model_412,600,80.32,4.91,373,298
7339,2,Netgear_Model_960,150,228.44,4.83,637,521
7340,4,Asus_Model_160,2400,31.31,4.13,793,265
7341,3,D-Link_Model_102,5400,197.09,4.77,489,374
7342,10,Belkin_Model_330,3600,189.29,4.5,877,216
7343,9,Xiaomi_Model_303,5400,385.66,4.53,917,842
7344,6,Linksys_Model_570,600,81.18,3.33,46,45
7345,5,Tenda_Model_574,300,295.12,3.18,834,539
7346,1,TP-Link_Model_400,150,230.31,3.98,351,124
7347,6,Linksys_Model_241,150,236.86,4.07,634,557
7348,6,Linksys_Model_733,2400,307.3,4.19,228,11
7349,10,Belkin_Model_393,3600,128.29,4.44,48,28
7350,7,Cisco_Model_688,300,136.87,4.82,83,8
7351,6,Linksys_Model_869,5400,156.11,4.93,363,29
7352,6,Linksys_Model_679,3600,306.68,2.77,601,601
7353,4,Asus_Model_735,3600,65.48,4.81,93,42
7354,1,TP-Link_Model_265,10000,201.77,4.6,774,502
7355,10,Belkin_Model_774,1200,330.75,2.68,456,239
7356,4,Asus_Model_916,10000,390.58,4.51,796,565
7357,5,Tenda_Model_491,10000,301.76,4.43,416,50
7358,2,Netgear_Model_793,3600,158.37,2.75,214,118
7359,2,Netgear_Model_492,3600,267.99,3.15,689,555
7360,9,Xiaomi_Model_894,300,133.31,4.72,364,310
7361,9,Xiaomi_Model_317,5400,44.52,2.87,57,44
7362,1,TP-Link_Model_715,10000,286.1,2.86,818,689
7363,9,Xiaomi_Model_956,5400,330.42,4.0,433,67
7364,10,Belkin_Model_306,5400,180.73,4.87,103,40
7365,8,Huawei_Model_716,1200,112.86,3.71,194,32
7366,10,Belkin_Model_336,600,120.86,3.12,593,590
7367,4,Asus_Model_522,10000,348.57,3.19,230,24
7368,3,D-Link_Model_244,300,208.88,3.57,558,253
7369,9,Xiaomi_Model_984,10000,64.75,3.38,151,100
7370,8,Huawei_Model_405,10000,288.85,3.6,22,13
7371,10,Belkin_Model_936,3600,223.61,2.63,739,729
7372,9,Xiaomi_Model_592,150,325.78,3.42,175,167
7373,3,D-Link_Model_774,2400,236.45,2.61,927,432
7374,2,Netgear_Model_505,150,161.98,3.58,317,64
7375,2,Netgear_Model_713,10000,384.33,4.24,802,92
7376,9,Xiaomi_Model_874,600,376.49,3.14,378,69
7377,8,Huawei_Model_252,10000,71.9,3.58,122,30
7378,8,Huawei_Model_673,300,35.97,3.11,960,125
7379,6,Linksys_Model_479,300,368.05,2.61,542,50
7380,4,Asus_Model_422,150,220.98,2.84,209,118
7381,3,D-Link_Model_233,300,351.37,3.25,339,253
7382,2,Netgear_Model_595,600,57.57,4.37,96,59
7383,3,D-Link_Model_778,1200,365.13,2.57,280,261
7384,8,Huawei_Model_775,2400,173.13,4.03,988,470
7385,9,Xiaomi_Model_389,150,102.66,3.29,254,64
7386,5,Tenda_Model_873,300,250.87,4.06,954,930
7387,4,Asus_Model_944,5400,186.33,2.51,794,137
7388,1,TP-Link_Model_776,300,242.25,4.05,34,9
7389,4,Asus_Model_210,10000,142.73,3.54,15,12
7390,1,TP-Link_Model_339,1200,21.02,3.09,139,133
7391,7,Cisco_Model_917,150,27.64,4.37,939,398
7392,8,Huawei_Model_855,150,210.12,2.56,533,310
7393,5,Tenda_Model_357,300,163.15,4.56,352,53
7394,2,Netgear_Model_383,1200,203.37,3.11,767,584
7395,3,D-Link_Model_570,10000,183.61,4.32,43,9
7396,6,Linksys_Model_809,150,156.02,3.61,607,165
7397,4,Asus_Model_641,10000,328.54,3.93,528,226
7398,5,Tenda_Model_179,150,367.57,4.2,393,121
7399,9,Xiaomi_Model_239,3600,114.69,3.09,619,412
7400,1,TP-Link_Model_649,2400,154.51,3.14,884,769
7401,10,Belkin_Model_368,1200,187.8,3.1,800,556
7402,3,D-Link_Model_121,2400,286.01,4.47,987,344
7403,2,Netgear_Model_458,2400,227.61,4.39,248,211
7404,3,D-Link_Model_987,300,296.56,4.38,134,30
7405,2,Netgear_Model_648,5400,241.63,4.02,973,644
7406,8,Huawei_Model_456,300,147.98,2.81,928,851
7407,1,TP-Link_Model_880,10000,62.18,3.22,175,129
7408,1,TP-Link_Model_492,600,240.47,4.54,86,68
7409,5,Tenda_Model_131,600,194.07,2.82,696,385
7410,3,D-Link_Model_456,2400,271.33,4.05,447,4
7411,4,Asus_Model_680,600,345.83,4.04,239,235
7412,8,Huawei_Model_557,600,52.67,2.91,467,424
7413,4,Asus_Model_258,150,206.67,2.8,582,66
7414,9,Xiaomi_Model_213,3600,56.42,2.91,211,145
7415,5,Tenda_Model_902,600,236.38,3.15,820,545
7416,10,Belkin_Model_583,10000,399.42,2.97,318,274
7417,4,Asus_Model_307,3600,204.22,4.79,514,50
7418,6,Linksys_Model_519,2400,274.49,4.97,493,434
7419,5,Tenda_Model_195,600,329.39,4.77,658,606
7420,8,Huawei_Model_175,5400,74.24,4.82,561,173
7421,1,TP-Link_Model_686,10000,32.1,2.71,949,942
7422,1,TP-Link_Model_164,5400,309.21,4.01,572,95
7423,9,Xiaomi_Model_162,150,310.75,4.84,514,75
7424,8,Huawei_Model_755,2400,251.14,3.4,477,214
7425,7,Cisco_Model_837,150,40.85,4.63,39,18
7426,8,Huawei_Model_202,5400,242.45,3.7,532,528
7427,8,Huawei_Model_219,10000,379.02,2.58,112,86
7428,7,Cisco_Model_200,5400,220.77,3.82,956,436
7429,5,Tenda_Model_968,2400,390.48,4.77,823,757
7430,4,Asus_Model_640,5400,186.08,3.07,161,90
7431,3,D-Link_Model_196,300,294.72,3.11,355,350
7432,5,Tenda_Model_144,300,158.1,3.76,184,4
7433,3,D-Link_Model_511,300,165.47,3.39,532,463
7434,3,D-Link_Model_266,600,192.13,4.3,228,92
7435,8,Huawei_Model_575,3600,137.2,4.48,100,87
7436,6,Linksys_Model_682,1200,392.53,4.17,399,104
7437,4,Asus_Model_309,5400,211.72,2.79,691,461
7438,3,D-Link_Model_805,3600,113.36,4.32,938,37
7439,4,Asus_Model_965,300,383.66,4.91,233,216
7440,3,D-Link_Model_638,1200,221.34,3.91,35,8
7441,5,Tenda_Model_156,3600,60.95,3.49,310,38
7442,5,Tenda_Model_563,600,322.72,3.57,75,41
7443,10,Belkin_Model_599,150,297.87,2.71,541,484
7444,7,Cisco_Model_732,300,97.44,4.09,398,48
7445,9,Xiaomi_Model_326,2400,198.13,3.92,134,97
7446,10,Belkin_Model_135,3600,153.29,4.16,602,252
7447,6,Linksys_Model_455,150,59.6,4.43,91,43
7448,1,TP-Link_Model_230,3600,234.22,3.28,311,246
7449,6,Linksys_Model_536,3600,152.04,3.11,653,466
7450,2,Netgear_Model_166,10000,134.72,4.78,45,21
7451,3,D-Link_Model_595,5400,240.63,2.85,792,15
7452,3,D-Link_Model_670,1200,303.38,2.94,100,78
7453,3,D-Link_Model_895,3600,370.31,3.0,530,36
7454,1,TP-Link_Model_767,1200,340.5,3.19,242,133
7455,8,Huawei_Model_567,2400,91.28,3.51,223,58
7456,8,Huawei_Model_645,150,362.55,3.19,898,744
7457,2,Netgear_Model_849,5400,159.47,3.34,508,145
7458,8,Huawei_Model_392,2400,320.67,4.47,16,0
7459,1,TP-Link_Model_181,150,179.48,2.98,844,216
7460,4,Asus_Model_639,600,115.37,3.19,700,259
7461,1,TP-Link_Model_943,300,308.76,4.99,695,61
7462,6,Linksys_Model_877,2400,391.09,4.05,625,482
7463,10,Belkin_Model_984,10000,101.44,4.51,511,443
7464,6,Linksys_Model_715,150,196.13,3.67,742,279
7465,2,Netgear_Model_199,300,164.54,4.64,435,339
7466,3,D-Link_Model_332,3600,204.94,4.89,218,31
7467,1,TP-Link_Model_625,5400,134.22,3.96,328,206
7468,4,Asus_Model_298,1200,276.41,4.48,868,808
7469,6,Linksys_Model_945,5400,387.16,3.99,642,620
7470,9,Xiaomi_Model_941,1200,289.37,3.47,107,40
7471,7,Cisco_Model_668,300,368.44,4.36,706,99
7472,6,Linksys_Model_212,10000,324.68,3.3,458,388
7473,10,Belkin_Model_596,600,253.49,2.97,143,30
7474,5,Tenda_Model_128,10000,362.08,4.63,723,443
7475,1,TP-Link_Model_237,2400,304.28,4.71,92,21
7476,4,Asus_Model_786,1200,139.2,2.8,701,250
7477,10,Belkin_Model_844,2400,394.84,4.32,429,127
7478,6,Linksys_Model_132,3600,82.02,4.09,71,48
7479,2,Netgear_Model_779,5400,123.3,3.78,160,54
7480,8,Huawei_Model_997,300,272.97,4.32,329,238
7481,1,TP-Link_Model_616,600,280.03,4.59,738,13
7482,6,Linksys_Model_733,5400,132.18,2.67,871,435
7483,6,Linksys_Model_997,300,292.97,4.0,280,96
7484,6,Linksys_Model_241,300,139.28,3.15,131,13
7485,9,Xiaomi_Model_202,2400,36.16,4.89,486,312
7486,8,Huawei_Model_191,150,381.28,2.79,876,810
7487,7,Cisco_Model_893,5400,41.53,4.73,964,740
7488,4,Asus_Model_894,600,374.46,4.98,604,498
7489,2,Netgear_Model_115,600,25.43,3.29,14,5
7490,3,D-Link_Model_434,1200,394.76,4.88,943,907
7491,5,Tenda_Model_463,300,331.46,3.42,362,192
7492,5,Tenda_Model_700,1200,294.12,3.68,431,355
7493,6,Linksys_Model_917,10000,396.76,2.94,450,375
7494,3,D-Link_Model_377,2400,342.59,3.63,546,244
7495,10,Belkin_Model_689,1200,243.51,2.83,113,12
7496,10,Belkin_Model_636,1200,242.66,3.64,778,450
7497,1,TP-Link_Model_606,3600,265.05,4.54,220,96
7498,3,D-Link_Model_377,300,271.3,3.28,934,891
7499,10,Belkin_Model_469,3600,257.09,4.76,885,541
7500,4,Asus_Model_644,5400,246.9,4.8,275,46
7501,7,Cisco_Model_529,600,294.18,3.82,30,1
7502,9,Xiaomi_Model_156,150,316.94,3.61,494,87
7503,5,Tenda_Model_521,600,358.96,3.87,373,65
7504,2,Netgear_Model_852,2400,296.12,2.61,894,320
7505,3,D-Link_Model_885,300,42.88,3.58,978,325
7506,1,TP-Link_Model_556,150,154.66,2.9,584,144
7507,7,Cisco_Model_585,5400,143.2,4.28,728,659
